application_id,months_ago,utilization_pct
105985,3,23.69
105985,2,45.31
105985,1,28.01
111307,12,56.06
111307,11,40.11
111307,10,18.44
111307,9,38.19
111307,8,45.86
111307,7,37.32
111307,6,48.62
111307,5,44.69
111307,4,20.06
111307,3,31.7
111307,2,53.1
111307,1,32.68
101347,12,68.64
101347,11,57.08
101347,10,50.06
101347,9,75.33
101347,8,59.86
101347,7,59.73
101347,6,46.92
101347,5,62.6
101347,4,50.26
101347,3,63.9
101347,2,79.27
101347,1,54.2
107055,12,51.8
107055,11,38.35
107055,10,55.1
107055,9,46.31
107055,8,46.41
107055,7,31.75
107055,6,54.52
107055,5,52.03
107055,4,56.98
107055,3,49.09
107055,2,42.58
107055,1,34.95
108788,12,41.42
108788,11,79.76
108788,10,50.73
108788,9,60.99
108788,8,33.98
108788,7,66.81
108788,6,55.31
108788,5,56.64
108788,4,58.33
108788,3,51.39
108788,2,49.03
108788,1,45.86
111515,12,0.0
111515,11,17.93
111515,10,24.9
111515,9,21.46
111515,8,11.93
111515,7,3.53
111515,6,24.87
111515,5,0.0
111515,4,10.75
111515,3,8.06
111515,2,24.77
111515,1,3.48
114027,12,29.87
114027,11,42.72
114027,10,30.07
114027,9,26.51
114027,8,30.82
114027,7,43.56
114027,6,15.37
114027,5,40.59
114027,4,31.56
114027,3,24.65
114027,2,15.65
114027,1,18.86
113013,12,18.68
113013,11,17.23
113013,10,13.24
113013,9,10.24
113013,8,0.0
113013,7,15.25
113013,6,6.42
113013,5,7.59
113013,4,5.63
113013,3,26.05
113013,2,18.89
113013,1,22.31
108852,12,43.92
108852,11,22.78
108852,10,37.63
108852,9,20.16
108852,8,19.43
108852,7,30.06
108852,6,19.09
108852,5,26.69
108852,4,30.97
108852,3,31.74
108852,2,38.11
108852,1,23.27
101846,12,46.56
101846,11,50.36
101846,10,43.69
101846,9,34.89
101846,8,32.42
101846,7,26.61
101846,6,31.92
101846,5,37.03
101846,4,33.35
101846,3,29.1
101846,2,48.17
101846,1,34.82
108599,12,79.5
108599,11,56.93
108599,10,63.71
108599,9,55.88
108599,8,68.74
108599,7,53.26
108599,6,52.89
108599,5,60.3
108599,4,47.97
108599,3,66.85
108599,2,49.64
108599,1,62.17
114414,12,42.49
114414,11,41.06
114414,10,30.49
114414,9,21.51
114414,8,49.59
114414,7,60.04
114414,6,27.45
114414,5,43.1
114414,4,38.97
114414,3,36.77
114414,2,28.27
114414,1,25.91
108274,12,39.35
108274,11,41.03
108274,10,51.61
108274,9,30.13
108274,8,48.23
108274,7,39.33
108274,6,62.44
108274,5,58.08
108274,4,56.95
108274,3,38.21
108274,2,47.9
108274,1,40.77
105213,12,27.49
105213,11,3.63
105213,10,6.52
105213,9,11.74
105213,8,17.43
105213,7,31.56
105213,6,18.9
105213,5,23.41
105213,4,11.17
105213,3,30.69
105213,2,2.28
105213,1,6.28
107064,12,35.17
107064,11,16.11
107064,10,21.55
107064,9,19.21
107064,8,30.57
107064,7,25.3
107064,6,3.6
107064,5,24.7
107064,4,15.01
107064,3,17.07
107064,2,19.18
107064,1,16.27
103902,12,27.7
103902,11,26.27
103902,10,38.54
103902,9,28.74
103902,8,51.61
103902,7,16.25
103902,6,21.55
103902,5,26.29
103902,4,44.63
103902,3,25.6
103902,2,36.26
103902,1,42.08
106900,12,36.92
106900,11,46.39
106900,10,34.64
106900,9,26.58
106900,8,43.95
106900,7,36.05
106900,6,27.75
106900,5,6.76
106900,4,29.19
106900,3,17.96
106900,2,26.97
106900,1,29.92
114454,12,21.48
114454,11,45.11
114454,10,5.42
114454,9,35.01
114454,8,27.05
114454,7,30.67
114454,6,34.75
114454,5,32.13
114454,4,35.82
114454,3,41.04
114454,2,32.27
114454,1,7.59
109939,12,29.9
109939,11,50.4
109939,10,32.93
109939,9,24.96
109939,8,39.05
109939,7,49.14
109939,6,41.81
109939,5,29.89
109939,4,22.44
109939,3,34.01
109939,2,24.83
109939,1,20.16
103594,12,30.62
103594,11,12.34
103594,10,35.02
103594,9,32.2
103594,8,29.83
103594,7,18.38
103594,6,23.78
103594,5,35.16
103594,4,24.21
103594,3,27.3
103594,2,34.75
103594,1,32.24
113045,12,59.2
113045,11,50.09
113045,10,43.3
113045,9,57.63
113045,8,64.35
113045,7,62.62
113045,6,54.31
113045,5,68.02
113045,4,57.74
113045,3,57.34
113045,2,41.1
113045,1,67.22
110613,12,58.72
110613,11,34.13
110613,10,44.11
110613,9,36.67
110613,8,41.68
110613,7,46.74
110613,6,60.3
110613,5,29.05
110613,4,40.71
110613,3,33.95
110613,2,41.37
110613,1,38.88
114854,12,30.64
114854,11,43.1
114854,10,44.59
114854,9,38.57
114854,8,48.45
114854,7,56.2
114854,6,40.27
114854,5,32.94
114854,4,24.91
114854,3,38.35
114854,2,38.45
114854,1,27.83
108928,12,48.35
108928,11,43.18
108928,10,44.02
108928,9,48.66
108928,8,34.96
108928,7,33.54
108928,6,40.21
108928,5,42.13
108928,4,41.49
108928,3,30.91
108928,2,39.33
108928,1,33.96
112497,12,34.13
112497,11,32.45
112497,10,23.93
112497,9,18.49
112497,8,20.39
112497,7,17.18
112497,6,11.23
112497,5,22.35
112497,4,30.18
112497,3,55.35
112497,2,25.89
112497,1,17.69
111988,12,36.1
111988,11,31.27
111988,10,41.01
111988,9,28.86
111988,8,38.34
111988,7,26.64
111988,6,32.91
111988,5,37.78
111988,4,36.35
111988,3,37.84
111988,2,39.0
111988,1,31.31
105837,12,58.88
105837,11,61.59
105837,10,49.58
105837,9,53.18
105837,8,66.88
105837,7,42.36
105837,6,57.23
105837,5,50.1
105837,4,63.45
105837,3,55.72
105837,2,54.68
105837,1,49.66
100582,12,13.78
100582,11,14.04
100582,10,7.99
100582,9,17.42
100582,8,5.29
100582,7,0.0
100582,6,19.91
100582,5,0.0
100582,4,22.2
100582,3,0.0
100582,2,6.42
100582,1,1.08
109673,12,43.27
109673,11,45.1
109673,10,54.42
109673,9,55.76
109673,8,41.91
109673,7,32.48
109673,6,57.92
109673,5,42.65
109673,4,62.02
109673,3,48.8
109673,2,32.04
109673,1,46.11
107728,12,36.39
107728,11,64.34
107728,10,20.76
107728,9,51.38
107728,8,32.76
107728,7,52.26
107728,6,49.25
107728,5,62.41
107728,4,54.95
107728,3,42.06
107728,2,39.57
107728,1,32.19
108159,12,36.4
108159,11,28.07
108159,10,15.79
108159,9,33.86
108159,8,48.34
108159,7,24.69
108159,6,18.33
108159,5,34.25
108159,4,32.11
108159,3,10.07
108159,2,31.61
108159,1,37.73
112888,12,21.93
112888,11,10.84
112888,10,5.07
112888,9,20.42
112888,8,0.0
112888,7,9.26
112888,6,12.92
112888,5,12.12
112888,4,3.54
112888,3,13.54
112888,2,0.0
112888,1,0.0
103782,12,72.17
103782,11,31.98
103782,10,52.81
103782,9,63.23
103782,8,58.05
103782,7,56.04
103782,6,43.86
103782,5,46.51
103782,4,51.2
103782,3,54.88
103782,2,42.95
103782,1,55.96
112869,12,33.11
112869,11,11.31
112869,10,25.01
112869,9,23.71
112869,8,18.77
112869,7,3.81
112869,6,41.05
112869,5,21.56
112869,4,29.06
112869,3,25.85
112869,2,13.29
112869,1,24.12
108157,12,22.72
108157,11,5.2
108157,10,15.08
108157,9,0.0
108157,8,14.0
108157,7,14.9
108157,6,0.0
108157,5,11.2
108157,4,22.98
108157,3,9.03
108157,2,14.96
108157,1,5.31
113493,12,55.28
113493,11,49.86
113493,10,65.12
113493,9,69.71
113493,8,79.8
113493,7,66.2
113493,6,52.29
113493,5,77.63
113493,4,84.14
113493,3,44.59
113493,2,55.4
113493,1,49.07
111639,12,52.66
111639,11,41.91
111639,10,36.88
111639,9,50.02
111639,8,75.57
111639,7,69.5
111639,6,69.94
111639,5,26.53
111639,4,54.82
111639,3,76.92
111639,2,45.53
111639,1,52.84
111902,12,11.77
111902,11,22.86
111902,10,3.91
111902,9,8.71
111902,8,0.0
111902,7,0.0
111902,6,7.66
111902,5,10.74
111902,4,8.27
111902,3,5.76
111902,2,0.0
111902,1,2.55
105525,12,18.57
105525,11,6.41
105525,10,6.69
105525,9,18.72
105525,8,10.11
105525,7,4.23
105525,6,0.96
105525,5,18.92
105525,4,14.44
105525,3,3.93
105525,2,5.39
105525,1,10.86
100850,12,27.74
100850,11,54.08
100850,10,37.01
100850,9,48.54
100850,8,38.36
100850,7,29.31
100850,6,39.84
100850,5,46.68
100850,4,49.96
100850,3,44.49
100850,2,34.97
100850,1,30.45
114234,12,62.75
114234,11,56.27
114234,10,33.06
114234,9,22.98
114234,8,27.12
114234,7,42.08
114234,6,54.19
114234,5,49.86
114234,4,41.95
114234,3,27.09
114234,2,41.32
114234,1,39.47
106022,12,0.0
106022,11,0.0
106022,10,20.83
106022,9,0.0
106022,8,15.94
106022,7,0.0
106022,6,20.82
106022,5,27.62
106022,4,22.3
106022,3,13.57
106022,2,16.64
106022,1,3.08
102428,12,13.59
102428,11,31.55
102428,10,24.34
102428,9,1.47
102428,8,23.13
102428,7,23.21
102428,6,27.12
102428,5,8.73
102428,4,18.31
102428,3,30.24
102428,2,27.28
102428,1,8.86
106708,12,57.21
106708,11,54.97
106708,10,72.57
106708,9,67.7
106708,8,66.5
106708,7,53.2
106708,6,52.2
106708,5,60.94
106708,4,51.5
106708,3,51.73
106708,2,44.61
106708,1,43.06
106329,12,56.18
106329,11,53.87
106329,10,32.05
106329,9,38.47
106329,8,56.34
106329,7,50.41
106329,6,51.24
106329,5,30.48
106329,4,42.98
106329,3,43.79
106329,2,42.65
106329,1,49.65
105877,12,53.52
105877,11,72.73
105877,10,63.74
105877,9,69.87
105877,8,52.83
105877,7,45.82
105877,6,49.09
105877,5,73.1
105877,4,71.75
105877,3,66.0
105877,2,66.56
105877,1,60.72
111956,12,34.48
111956,11,46.21
111956,10,77.59
111956,9,50.45
111956,8,50.16
111956,7,56.03
111956,6,44.07
111956,5,41.38
111956,4,56.26
111956,3,54.96
111956,2,48.9
111956,1,25.08
103940,12,54.14
103940,11,29.87
103940,10,29.43
103940,9,34.78
103940,8,30.7
103940,7,16.8
103940,6,33.8
103940,5,37.37
103940,4,24.3
103940,3,38.91
103940,2,37.93
103940,1,47.74
107282,12,26.25
107282,11,21.01
107282,10,38.55
107282,9,27.69
107282,8,17.98
107282,7,23.52
107282,6,34.27
107282,5,27.74
107282,4,28.86
107282,3,34.33
107282,2,13.52
107282,1,19.21
110975,12,53.49
110975,11,62.31
110975,10,49.73
110975,9,57.81
110975,8,43.31
110975,7,57.03
110975,6,40.73
110975,5,51.34
110975,4,28.41
110975,3,36.5
110975,2,48.88
110975,1,26.52
107505,12,15.99
107505,11,14.31
107505,10,13.37
107505,9,19.52
107505,8,24.73
107505,7,11.64
107505,6,31.16
107505,5,13.84
107505,4,23.77
107505,3,8.82
107505,2,7.96
107505,1,17.56
105308,12,54.08
105308,11,67.93
105308,10,53.88
105308,9,66.02
105308,8,52.65
105308,7,68.86
105308,6,62.24
105308,5,60.52
105308,4,69.25
105308,3,73.59
105308,2,71.29
105308,1,69.62
103444,12,35.68
103444,11,29.22
103444,10,35.82
103444,9,44.35
103444,8,33.28
103444,7,28.89
103444,6,44.26
103444,5,15.45
103444,4,26.98
103444,3,31.24
103444,2,43.76
103444,1,16.45
100144,12,24.76
100144,11,15.36
100144,10,41.93
100144,9,23.57
100144,8,48.21
100144,7,31.89
100144,6,25.22
100144,5,28.16
100144,4,25.25
100144,3,35.35
100144,2,32.94
100144,1,30.02
100757,12,47.72
100757,11,57.14
100757,10,55.33
100757,9,66.07
100757,8,46.36
100757,7,56.79
100757,6,71.05
100757,5,47.69
100757,4,35.04
100757,3,56.61
100757,2,47.45
100757,1,67.99
100826,12,63.14
100826,11,56.67
100826,10,36.66
100826,9,63.15
100826,8,61.94
100826,7,55.01
100826,6,48.96
100826,5,41.64
100826,4,61.38
100826,3,45.19
100826,2,53.9
100826,1,36.89
104165,12,17.71
104165,11,23.14
104165,10,7.97
104165,9,18.21
104165,8,15.5
104165,7,0.0
104165,6,0.0
104165,5,3.04
104165,4,6.57
104165,3,13.9
104165,2,8.04
104165,1,8.56
101363,12,55.63
101363,11,39.18
101363,10,42.19
101363,9,64.94
101363,8,47.63
101363,7,49.47
101363,6,30.85
101363,5,39.41
101363,4,28.43
101363,3,48.92
101363,2,52.79
101363,1,45.91
109634,12,39.6
109634,11,53.73
109634,10,42.31
109634,9,67.29
109634,8,48.55
109634,7,38.12
109634,6,57.18
109634,5,64.33
109634,4,54.39
109634,3,48.45
109634,2,57.85
109634,1,64.41
100422,12,25.54
100422,11,56.29
100422,10,27.6
100422,9,43.09
100422,8,43.76
100422,7,59.93
100422,6,58.87
100422,5,39.92
100422,4,50.88
100422,3,49.79
100422,2,42.68
100422,1,41.59
103004,12,14.88
103004,11,20.24
103004,10,21.75
103004,9,35.09
103004,8,38.61
103004,7,12.26
103004,6,20.62
103004,5,13.63
103004,4,0.0
103004,3,11.01
103004,2,7.86
103004,1,6.42
107564,12,9.86
107564,11,14.19
107564,10,5.55
107564,9,0.0
107564,8,13.56
107564,7,23.15
107564,6,6.5
107564,5,2.02
107564,4,17.73
107564,3,8.46
107564,2,17.95
107564,1,6.55
112883,12,2.02
112883,11,23.39
112883,10,14.61
112883,9,38.94
112883,8,11.4
112883,7,8.48
112883,6,15.48
112883,5,21.07
112883,4,18.27
112883,3,1.14
112883,2,35.12
112883,1,27.03
109931,12,35.52
109931,11,21.54
109931,10,28.87
109931,9,42.5
109931,8,35.4
109931,7,21.93
109931,6,41.89
109931,5,24.96
109931,4,34.78
109931,3,34.71
109931,2,36.69
109931,1,43.59
112905,12,35.37
112905,11,34.7
112905,10,26.05
112905,9,48.3
112905,8,19.38
112905,7,36.18
112905,6,52.55
112905,5,62.27
112905,4,62.98
112905,3,53.35
112905,2,29.22
112905,1,45.17
102901,12,0.0
102901,11,33.58
102901,10,0.0
102901,9,9.37
102901,8,32.91
102901,7,2.76
102901,6,24.05
102901,5,4.69
102901,4,0.0
102901,3,7.22
102901,2,0.0
102901,1,2.79
108491,12,56.11
108491,11,63.36
108491,10,55.15
108491,9,58.73
108491,8,51.59
108491,7,45.46
108491,6,55.68
108491,5,50.79
108491,4,50.27
108491,3,56.42
108491,2,40.83
108491,1,36.75
110731,12,30.09
110731,11,34.97
110731,10,22.89
110731,9,38.64
110731,8,35.31
110731,7,45.39
110731,6,55.42
110731,5,49.83
110731,4,21.65
110731,3,17.4
110731,2,28.33
110731,1,33.35
113479,12,45.06
113479,11,44.2
113479,10,52.86
113479,9,43.01
113479,8,38.91
113479,7,47.58
113479,6,59.49
113479,5,50.73
113479,4,54.27
113479,3,47.04
113479,2,45.34
113479,1,46.73
114100,12,51.17
114100,11,42.32
114100,10,43.41
114100,9,36.67
114100,8,28.1
114100,7,29.86
114100,6,33.8
114100,5,13.21
114100,4,20.96
114100,3,6.25
114100,2,20.49
114100,1,31.39
113840,12,21.83
113840,11,30.65
113840,10,36.02
113840,9,46.68
113840,8,38.77
113840,7,23.32
113840,6,17.43
113840,5,37.53
113840,4,38.13
113840,3,38.91
113840,2,30.79
113840,1,40.3
110232,12,33.28
110232,11,30.97
110232,10,15.65
110232,9,30.44
110232,8,7.84
110232,7,21.27
110232,6,45.34
110232,5,5.68
110232,4,5.98
110232,3,4.41
110232,2,31.02
110232,1,27.59
104058,12,38.81
104058,11,66.45
104058,10,51.65
104058,9,31.25
104058,8,41.14
104058,7,55.29
104058,6,50.16
104058,5,37.41
104058,4,43.45
104058,3,43.34
104058,2,46.36
104058,1,58.52
102226,12,30.51
102226,11,30.04
102226,10,26.55
102226,9,26.01
102226,8,36.65
102226,7,33.24
102226,6,16.92
102226,5,27.83
102226,4,38.47
102226,3,39.74
102226,2,27.56
102226,1,11.14
106053,12,22.6
106053,11,32.93
106053,10,17.4
106053,9,24.16
106053,8,30.65
106053,7,24.72
106053,6,28.88
106053,5,0.32
106053,4,6.0
106053,3,26.66
106053,2,21.49
106053,1,1.27
106626,12,31.41
106626,11,38.94
106626,10,37.91
106626,9,26.7
106626,8,26.59
106626,7,38.91
106626,6,17.8
106626,5,41.05
106626,4,12.1
106626,3,31.42
106626,2,31.89
106626,1,24.74
110587,12,32.11
110587,11,38.19
110587,10,53.59
110587,9,38.72
110587,8,34.04
110587,7,40.48
110587,6,38.18
110587,5,35.38
110587,4,50.09
110587,3,62.19
110587,2,51.65
110587,1,56.04
107746,12,73.15
107746,11,53.58
107746,10,63.72
107746,9,53.74
107746,8,62.85
107746,7,57.42
107746,6,44.17
107746,5,55.63
107746,4,41.77
107746,3,65.01
107746,2,59.28
107746,1,53.43
112755,12,37.53
112755,11,16.16
112755,10,31.06
112755,9,22.71
112755,8,27.56
112755,7,40.26
112755,6,54.17
112755,5,28.62
112755,4,33.48
112755,3,41.39
112755,2,42.54
112755,1,27.57
102450,12,61.72
102450,11,41.08
102450,10,50.49
102450,9,53.42
102450,8,58.97
102450,7,57.66
102450,6,59.06
102450,5,49.06
102450,4,31.83
102450,3,50.68
102450,2,56.73
102450,1,76.1
102336,12,39.7
102336,11,25.98
102336,10,38.94
102336,9,21.16
102336,8,30.39
102336,7,20.64
102336,6,27.08
102336,5,20.3
102336,4,4.24
102336,3,26.9
102336,2,11.66
102336,1,19.46
109100,12,67.98
109100,11,66.84
109100,10,62.17
109100,9,63.37
109100,8,58.89
109100,7,50.77
109100,6,44.57
109100,5,70.83
109100,4,58.46
109100,3,47.36
109100,2,63.1
109100,1,53.65
108986,12,11.94
108986,11,0.0
108986,10,1.16
108986,9,13.6
108986,8,1.01
108986,7,4.58
108986,6,9.17
108986,5,6.15
108986,4,11.51
108986,3,11.68
108986,2,15.62
108986,1,19.82
101831,12,38.71
101831,11,24.72
101831,10,13.03
101831,9,26.48
101831,8,31.72
101831,7,19.05
101831,6,10.24
101831,5,8.86
101831,4,30.52
101831,3,35.52
101831,2,45.02
101831,1,30.66
104072,12,22.87
104072,11,36.08
104072,10,31.76
104072,9,40.43
104072,8,16.91
104072,7,27.82
104072,6,21.01
104072,5,52.22
104072,4,37.21
104072,3,25.21
104072,2,24.55
104072,1,25.28
102538,12,40.6
102538,11,46.27
102538,10,37.12
102538,9,34.71
102538,8,39.72
102538,7,42.7
102538,6,28.58
102538,5,40.36
102538,4,43.04
102538,3,53.03
102538,2,65.95
102538,1,35.37
109012,12,69.33
109012,11,54.79
109012,10,61.97
109012,9,65.42
109012,8,47.89
109012,7,45.77
109012,6,44.91
109012,5,40.44
109012,4,81.56
109012,3,54.26
109012,2,47.62
109012,1,58.34
110595,12,12.88
110595,11,24.62
110595,10,11.55
110595,9,7.58
110595,8,12.22
110595,7,18.19
110595,6,35.37
110595,5,20.52
110595,4,10.6
110595,3,14.91
110595,2,6.84
110595,1,24.37
100710,12,31.5
100710,11,34.29
100710,10,15.72
100710,9,20.08
100710,8,20.53
100710,7,36.0
100710,6,35.16
100710,5,32.0
100710,4,13.98
100710,3,41.28
100710,2,30.14
100710,1,17.51
100072,12,52.03
100072,11,29.85
100072,10,48.78
100072,9,50.87
100072,8,42.5
100072,7,51.67
100072,6,69.38
100072,5,29.87
100072,4,48.0
100072,3,26.1
100072,2,22.48
100072,1,40.44
114112,12,26.66
114112,11,6.27
114112,10,25.22
114112,9,23.92
114112,8,32.88
114112,7,34.71
114112,6,26.75
114112,5,12.68
114112,4,7.3
114112,3,11.72
114112,2,26.82
114112,1,28.65
106548,12,14.57
106548,11,16.47
106548,10,3.51
106548,9,4.03
106548,8,15.53
106548,7,5.48
106548,6,0.0
106548,5,17.86
106548,4,11.16
106548,3,0.0
106548,2,0.0
106548,1,8.74
103860,12,45.35
103860,11,48.78
103860,10,46.7
103860,9,28.58
103860,8,49.1
103860,7,28.82
103860,6,13.71
103860,5,33.98
103860,4,28.18
103860,3,33.23
103860,2,34.03
103860,1,27.36
109996,12,45.87
109996,11,37.88
109996,10,56.99
109996,9,49.45
109996,8,56.06
109996,7,58.28
109996,6,41.57
109996,5,25.96
109996,4,61.69
109996,3,68.03
109996,2,55.09
109996,1,47.21
113234,12,7.63
113234,11,17.59
113234,10,6.09
113234,9,22.72
113234,8,43.44
113234,7,10.89
113234,6,29.52
113234,5,24.09
113234,4,11.61
113234,3,24.24
113234,2,23.17
113234,1,19.7
103762,12,25.4
103762,11,10.71
103762,10,22.79
103762,9,20.73
103762,8,18.02
103762,7,1.81
103762,6,15.58
103762,5,20.65
103762,4,22.05
103762,3,17.01
103762,2,20.23
103762,1,20.86
105201,12,53.04
105201,11,50.47
105201,10,48.79
105201,9,64.9
105201,8,65.1
105201,7,49.51
105201,6,50.23
105201,5,47.04
105201,4,51.27
105201,3,43.88
105201,2,44.28
105201,1,45.79
114629,12,32.96
114629,11,24.41
114629,10,17.67
114629,9,49.88
114629,8,31.2
114629,7,22.42
114629,6,23.33
114629,5,24.68
114629,4,30.2
114629,3,33.25
114629,2,13.18
114629,1,0.0
108305,12,34.36
108305,11,35.48
108305,10,35.49
108305,9,46.42
108305,8,25.12
108305,7,44.46
108305,6,31.21
108305,5,38.77
108305,4,40.28
108305,3,28.61
108305,2,34.29
108305,1,23.14
110937,12,28.21
110937,11,37.34
110937,10,49.2
110937,9,34.35
110937,8,44.65
110937,7,38.8
110937,6,42.69
110937,5,56.92
110937,4,60.92
110937,3,28.87
110937,2,45.44
110937,1,23.96
107944,12,23.53
107944,11,0.0
107944,10,17.94
107944,9,37.21
107944,8,23.84
107944,7,19.61
107944,6,30.97
107944,5,22.58
107944,4,3.59
107944,3,7.88
107944,2,40.13
107944,1,22.7
113066,12,16.89
113066,11,9.54
113066,10,32.21
113066,9,10.94
113066,8,29.36
113066,7,10.61
113066,6,5.53
113066,5,0.0
113066,4,25.71
113066,3,8.26
113066,2,17.0
113066,1,14.74
110228,12,53.49
110228,11,35.24
110228,10,46.3
110228,9,81.51
110228,8,50.98
110228,7,61.09
110228,6,60.95
110228,5,38.62
110228,4,50.3
110228,3,60.44
110228,2,61.75
110228,1,40.2
103502,12,18.77
103502,11,12.66
103502,10,43.71
103502,9,31.75
103502,8,20.77
103502,7,49.29
103502,6,22.27
103502,5,22.3
103502,4,20.52
103502,3,34.02
103502,2,41.17
103502,1,23.02
112708,12,3.77
112708,11,16.91
112708,10,0.0
112708,9,0.0
112708,8,0.72
112708,7,3.35
112708,6,24.32
112708,5,14.11
112708,4,0.0
112708,3,0.0
112708,2,9.84
112708,1,0.45
102370,12,39.13
102370,11,35.77
102370,10,24.46
102370,9,43.96
102370,8,39.17
102370,7,50.32
102370,6,38.74
102370,5,49.45
102370,4,23.77
102370,3,28.59
102370,2,38.98
102370,1,34.33
109659,12,54.95
109659,11,57.53
109659,10,51.35
109659,9,37.88
109659,8,43.04
109659,7,37.67
109659,6,61.44
109659,5,37.02
109659,4,68.58
109659,3,43.91
109659,2,56.93
109659,1,58.73
108432,12,41.54
108432,11,18.03
108432,10,48.37
108432,9,32.16
108432,8,41.01
108432,7,30.72
108432,6,39.88
108432,5,43.63
108432,4,34.51
108432,3,41.03
108432,2,30.59
108432,1,16.75
105038,12,28.11
105038,11,22.66
105038,10,36.09
105038,9,9.81
105038,8,27.46
105038,7,5.44
105038,6,0.0
105038,5,29.79
105038,4,31.13
105038,3,15.19
105038,2,21.38
105038,1,6.57
109956,12,71.12
109956,11,52.64
109956,10,49.21
109956,9,51.09
109956,8,45.7
109956,7,50.27
109956,6,55.59
109956,5,57.63
109956,4,47.22
109956,3,41.78
109956,2,66.23
109956,1,43.93
105850,12,75.25
105850,11,41.32
105850,10,53.43
105850,9,49.57
105850,8,63.12
105850,7,54.35
105850,6,57.9
105850,5,51.54
105850,4,62.01
105850,3,45.81
105850,2,39.08
105850,1,60.89
107904,12,29.98
107904,11,35.21
107904,10,44.58
107904,9,32.04
107904,8,9.77
107904,7,34.03
107904,6,26.17
107904,5,51.6
107904,4,13.07
107904,3,39.59
107904,2,31.58
107904,1,27.86
109433,12,22.96
109433,11,6.96
109433,10,28.21
109433,9,36.83
109433,8,13.76
109433,7,21.34
109433,6,34.79
109433,5,20.65
109433,4,31.7
109433,3,20.27
109433,2,17.48
109433,1,23.04
110439,12,47.71
110439,11,61.85
110439,10,53.57
110439,9,54.97
110439,8,49.69
110439,7,82.58
110439,6,51.05
110439,5,65.24
110439,4,77.64
110439,3,42.93
110439,2,37.76
110439,1,56.33
101740,12,28.28
101740,11,18.52
101740,10,31.99
101740,9,23.52
101740,8,33.13
101740,7,31.46
101740,6,36.2
101740,5,37.22
101740,4,31.33
101740,3,26.71
101740,2,35.14
101740,1,6.08
109824,12,50.62
109824,11,43.91
109824,10,37.91
109824,9,38.88
109824,8,49.46
109824,7,28.29
109824,6,43.51
109824,5,51.37
109824,4,40.48
109824,3,42.47
109824,2,59.0
109824,1,33.39
104666,12,30.31
104666,11,27.48
104666,10,51.06
104666,9,36.97
104666,8,34.27
104666,7,49.1
104666,6,38.64
104666,5,35.32
104666,4,33.31
104666,3,33.95
104666,2,42.12
104666,1,40.87
104987,12,25.28
104987,11,19.25
104987,10,33.6
104987,9,25.98
104987,8,17.57
104987,7,35.43
104987,6,21.54
104987,5,18.88
104987,4,30.95
104987,3,25.1
104987,2,34.4
104987,1,15.3
104678,12,80.04
104678,11,76.52
104678,10,39.21
104678,9,47.6
104678,8,55.54
104678,7,55.22
104678,6,61.68
104678,5,60.47
104678,4,51.53
104678,3,58.01
104678,2,48.96
104678,1,66.64
105583,12,22.18
105583,11,43.55
105583,10,26.37
105583,9,30.2
105583,8,25.38
105583,7,12.22
105583,6,31.49
105583,5,32.49
105583,4,39.01
105583,3,31.56
105583,2,32.12
105583,1,38.03
106158,12,18.32
106158,11,15.82
106158,10,33.72
106158,9,6.76
106158,8,22.63
106158,7,13.81
106158,6,13.69
